PC1,PC2,Cluster_OPTICS
-0.7578471316835618,1.0909610247825217,11
-0.7931899234291064,1.1165138386138689,11
-0.7968305689297263,1.1221758515803315,11
-0.7822508899687961,1.1326682534711363,11
-0.7554402995714944,1.0598808829610384,11
-0.8040159080177474,1.0769714099690415,11
-0.815111483687827,1.1115489162892935,11
-0.7819960745052524,1.0799368740644593,11
-0.7167206430258919,1.083238088334201,11
-0.8332793495742586,1.0775339672106965,11
-0.8203045031932353,1.1210203834109054,11
-0.7644852867029661,1.1004018350658298,11
-0.7775444642354538,1.0743480808216224,11
-0.7350827340793161,1.107751065028976,11
-0.734152910057591,1.0648883681709356,11
-0.7579978635124544,1.1221450431659343,11
-0.7614877771841815,1.0966230377489845,11
