PC1,PC2,Cluster_OPTICS
-0.1373480622377837,1.5177847748837616,327
-0.1282628664400468,1.6001166806630036,327
-0.1256241262037637,1.5027126084722946,327
-0.1727604095168975,1.5393816951127082,327
-0.0970760316873928,1.5373325261017754,327
-0.0846164967986402,1.53792558860564,327
-0.1946066038611721,1.5188247635964267,327
-0.1455098735417713,1.525079687490661,327
-0.1287871431693358,1.559063979730955,327
-0.0926275762737353,1.5140364828291268,327
-0.1438763232416596,1.4861303213496988,327
-0.1164693748724575,1.589000407853937,327
-0.1617518205230182,1.559492003572376,327
-0.1609669179493082,1.5282654223036414,327
