PC1,PC2,Cluster_OPTICS
-0.7333010574430624,-0.3047476548484943,73
-0.7265440431711118,-0.3571243817134686,73
-0.7526911159562922,-0.4032765383703258,73
-0.7381491199525854,-0.3849881318836679,73
-0.7094502936073219,-0.3815522326375998,73
-0.714605630155507,-0.3798767701118413,73
-0.7381926132906856,-0.3576442244937078,73
-0.7347461929570585,-0.304778311686798,73
-0.7160884486267262,-0.3721114223542919,73
-0.7080051580933259,-0.3815215757992962,73
-0.7771235919617318,-0.3556139578501536,73
-0.6992468590017442,-0.3810630466956644,73
-0.759474192423712,-0.3821996124977119,73
-0.7263991217230962,-0.3687604973027745,73
-0.7531343462059518,-0.3115651359843831,73
-0.7368228436911358,-0.3420215584636978,73
-0.7426760961368303,-0.3638073294491245,73
-0.7383056621623549,-0.3342562107061483,73
-0.7233899914425578,-0.4116351002078336,73
-0.7119324916338357,-0.3348800816244103,73
-0.7021084123095312,-0.3870797122038296,73
-0.7215017554945962,-0.3354118304516677,73
-0.7498730559866054,-0.3699159654722007,73
-0.7213887066229268,-0.3587998442392273,73
-0.7335844608111173,-0.4139649389140645,73
-0.6647643357443556,-0.3597972700665704,73
