PC1,PC2,Cluster_OPTICS
-0.3415978866223542,-1.284293868383211,190
-0.3241772403524093,-1.226848342631732,190
-0.2518957895184314,-1.309107331839535,190
-0.3216802667080006,-1.294909049203324,190
-0.2251580393265338,-1.2356538306780398,190
-0.3310987987398684,-1.3266248164139942,190
-0.2595301692369891,-1.243052468270775,190
-0.3339922246240016,-1.344393380120413,190
-0.3394458699738307,-1.2626426307980176,190
-0.3863592103997668,-1.2904568217625343,190
-0.3377746367164959,-1.309388001534833,190
-0.3400078296603427,-1.2958993271342134,190
-0.3648080401853015,-1.3400213687236096,190
-0.3473815835344794,-1.3021237457662374,190
-0.3616630835094594,-1.224787419149874,190
-0.3503472204769179,-1.2865930502511382,190
-0.3668184200576444,-1.2231119566241155,190
-0.2490719191678675,-1.2952946617355166,190
-0.2551570797377778,-1.2507565023517175,190
-0.2368007990652305,-1.2557215762523857,190
-0.3717476588624907,-1.268212521673476,190
-0.2821151172921371,-1.2969818787322005,190
-0.3267602373417393,-1.3088255958692718,190
-0.2176622713437096,-1.254658078597871,190
-0.2843770279561891,-1.277537852500023,190
-0.2785556480868407,-1.26750397971285,190
-0.302104948264796,-1.2530674386905698,190
-0.369561114112885,-1.2720645387139469,190
-0.2578997737930183,-1.2997090844415489,190
-0.3158212038814291,-1.2926711810120042,190
-0.2939897851550496,-1.2507256939373204,190
-0.2857091145985157,-1.3009565231258862,190
-0.2192294209663931,-1.2294600688843196,190
-0.3392982930010792,-1.3115338992112415,190
-0.3215385001161261,-1.3242524148224413,190
