PC1,PC2,Cluster_OPTICS
0.3251498327065573,-1.549803083130852,345
0.3167650785153721,-1.478024892919022,345
0.35533147752304,-1.5541325316423331,345
0.3432454875346837,-1.4824888748307363,345
0.31847399472993,-1.5325662682516903,345
0.3382785657726142,-1.519793435284244,345
0.319951002820272,-1.5207837132151334,345
0.3704264679762407,-1.5007467760551845,345
0.3402766957361042,-1.484665429345449,345
0.4093287289270819,-1.4968216908671803,345
0.3572255238518786,-1.4974571646802743,345
0.3265604401194712,-1.5242691716668837,345
