PC1,PC2,Cluster_OPTICS
2.729093088958724,1.411235882939478,419
2.817205129100635,1.3980278782341562,419
2.6584828713820805,1.4467495014104654,419
2.5702577823685,1.4833455199033467,419
2.823026508969983,1.4080617510213291,419
2.781120928119481,1.427463365944278,419
2.806266095640325,1.3818734633768883,419
2.7559380776414137,1.4808492731075202,419
2.8256652492062666,1.31065767883062,419
2.707139656123657,1.394519062416649,419
2.8693460171330614,1.3908673474513964,419
2.840792112235813,1.3757953326160228,419
2.85926144178003,1.3474422449277947,419
