PC1,PC2,Cluster_OPTICS
-0.1756227162076693,-0.4624757233952888,111
-0.1294539398734837,-0.4484861085818086,111
-0.1235948770469122,-0.4462482403904887,111
-0.1825246519276354,-0.3984628809410085,111
-0.1120562009428668,-0.4046331337928787,111
-0.1036804119886996,-0.4745706712404131,111
-0.165538140854638,-0.419050620871687,111
-0.1392058081394828,-0.4295857372239071,111
-0.0948090640254486,-0.4975001559243408,111
-0.1742529466081195,-0.4468530573652788,111
-0.1339809160577286,-0.4273053061472652,111
-0.1390577318353264,-0.4235146027834016,111
-0.135237636785609,-0.4663159859648347,111
-0.1811082341338445,-0.3924768722711471,111
-0.1676901575031614,-0.4407018584568805,111
-0.1647213657045821,-0.4385253039421681,111
-0.12207437561847,-0.4618095927438916,111
-0.1531539718803316,-0.4028655491761157,111
-0.121518226312835,-0.4090049936135891,111
-0.1197716271410539,-0.4713423735421106,111
-0.1359036801067723,-0.4780253212777665,111
-0.1595660291563971,-0.4402007664679268,111
-0.1528901911797697,-0.4574375813470879,111
-0.1205884022911097,-0.4518676904716295,111
-0.1366827722996051,-0.4663466428031386,111
