PC1,PC2,Cluster_OPTICS
-0.0393711847419123,0.25057191215977,47
-0.0343378623024148,0.2741251161858663,47
-0.079573659758734,0.2349800545441569,47
-0.1030475940222432,0.2338245863747308,47
-0.0620660268125887,0.237737765515716,47
-0.0899251706684682,0.2284197341617159,47
-0.0963659456647388,0.1970398687014627,47
-0.0963659456647388,0.1970398687014627,47
-0.0492042293032347,0.3046121955034848,47
-0.0885522462127774,0.2617496502215374,47
-0.0128562476215186,0.2206046756223907,47
-0.0730108706537761,0.2411312534525552,47
-0.0464582505761592,0.2033680123193228,47
-0.0763129986864865,0.2895708375064145,47
-0.0759361691142553,0.2116107915478828,47
-0.0680062659344836,0.2706398093102092,47
-0.0905503761762674,0.2266216442827424,47
-0.0327361845786491,0.2234238518466505,47
-0.0428610984136396,0.22504990674282,47
-0.0532413270435789,0.2244449381919368,47
-0.0202447771135504,0.235768812548769,47
-0.0452679305257069,0.2561300485643032,47
-0.0512113245037428,0.2713248423289852,47
-0.0296224713320543,0.213964290772057,47
-0.0503945493536868,0.2518501592585042,47
-0.0666364963349337,0.2862624753402193,47
