PC1,PC2,Cluster_OPTICS
0.9005991180089752,0.7770290853194336,339
0.901114429501246,0.8199224390157778,339
0.8937783585843326,0.8059020157879005,339
0.8658528140510247,0.8103353408613114,339
0.8896600845486651,0.760874670462166,339
0.9189235261051764,0.7603121132205114,339
0.9532234449573264,0.8010100100347647,339
0.8895151631006495,0.7725107860514717,339
0.8770179452546736,0.7797137281434602,339
0.8683785054156385,0.7363192824581619,339
0.8492431325502587,0.7529630348334583,339
0.8322943044344844,0.7657547701682836,339
0.9129137314497124,0.7892582634126043,339
